Date,Time,Open,High,Low,Close,Volume,9SMA,21SMA,200SMA
2013-01-31,09:07:00,4474.25,4474.25,4473.75,4473.75,364,4474.76298741772,4474.25144576855,4464.17862580096
2013-01-31,09:08:00,4473.5,4474.75,4472.5,4474.5,1076,4474.71038993417,4474.27404160777,4464.2720319023
2013-01-31,09:09:00,4474.25,4475,4473.25,4473.5,375,4474.46831194734,4474.20367418888,4464.35554292581
2013-01-31,09:10:00,4473.5,4474.5,4473.5,4474,435,4474.37464955787,4474.18515835353,4464.44282308033
2013-01-31,09:11:00,4474,4477.5,4474,4477,1082,4474.8997196463,4474.44105304866,4464.55646269046
2013-01-31,09:12:00,4476.75,4477,4476,4476.25,461,4475.16977571704,4474.60550277151,4464.66228655752
2013-01-31,09:13:00,4476,4476.5,4474.25,4475,595,4475.13582057363,4474.64136615592,4464.75584052532
2013-01-31,09:14:00,4475,4475.75,4475,4475,318,4475.1086564589,4474.67396923266,4464.84854785089
2013-01-31,09:15:00,4474.75,4475,4473.5,4474,519,4474.88692516712,4474.61269930241,4464.93136642237
2013-01-31,09:16:00,4474,4474.25,4472.75,4473,585,4474.5095401337,4474.46609027492,4465.00438573077
2013-01-31,09:17:00,4473.25,4474.25,4473,4474,784,4474.40763210696,4474.42371843175,4465.0857940047
2013-01-31,09:18:00,4474,4474.25,4473,4473.5,512,4474.22610568557,4474.33974402886,4465.16194066529
2013-01-31,09:19:00,4473.75,4474.25,4472.75,4472.75,339,4473.93088454845,4474.19522184442,4465.23061088551
2013-01-31,09:20:00,4473,4473,4471,4471.25,1215,4473.39470763876,4473.92747440402,4465.28508499515
2013-01-31,09:21:00,4471.5,4472.75,4471.25,4471.5,564,4473.01576611101,4473.70679491274,4465.34132856985
2013-01-31,09:22:00,4471.5,4472.5,4471.5,4471.5,302,4472.71261288881,4473.5061771934,4465.39706315293
2013-01-31,09:23:00,4471.5,4473,4471.5,4472.75,277,4472.72009031105,4473.43743381218,4465.46360556784
2013-01-31,09:24:00,4473,4473.5,4471.75,4472.75,372,4472.72607224884,4473.37493982926,4465.52954578894
2013-01-31,09:25:00,4472.75,4472.75,4471.75,4471.75,195,4472.53085779907,4473.2272180266,4465.58583949221
2013-01-31,09:26:00,4471.75,4472,4470.25,4470.25,591,4472.07468623926,4472.95656184236,4465.62804908957
2013-01-31,09:27:00,4470.25,4470.75,4469.5,4470.75,635,4471.80974899141,4472.75596531124,4465.67440158649
2013-01-31,09:28:00,4470.5,4471,4469.75,4470.25,555,4471.49779919312,4472.52815028294,4465.71580971693
2013-01-31,09:29:00,4470,4470,4468.25,4469.25,1141,4471.0482393545,4472.23013662086,4465.7477933394
2013-01-31,09:30:00,4469.25,4469.75,4468.25,4469,611,4470.6385914836,4471.93648783714,4465.77722507389
2013-01-31,09:31:00,4468.75,4469.25,4467.25,4467.5,1268,4470.01087318688,4471.53317076104,4465.7928157972
2013-01-31,09:32:00,4467.75,4470.25,4467.75,4470.25,684,4470.0586985495,4471.41651887367,4465.83315230583
2013-01-31,09:33:00,4470.25,4471.25,4470,4471,465,4470.2469588396,4471.37865352152,4465.87991110849
2013-01-31,09:34:00,4471,4473.5,4470.75,4473.25,1970,4470.84756707168,4471.54877592865,4465.94660874552
2013-01-31,09:35:00,4473,4475.25,4473,4474,1307,4471.47805365735,4471.77161448059,4466.01949011434
2013-01-31,09:36:00,4474,4474,4473,4473.25,488,4471.83244292588,4471.90601316418,4466.08492459294
2013-01-31,09:37:00,4473.25,4473.5,4472,4473.25,438,4472.1159543407,4472.02819378561,4466.14976690431
2013-01-31,09:38:00,4473,4473.75,4472.25,4472.5,304,4472.19276347256,4472.07108525965,4466.20723507713
2013-01-31,09:39:00,4472.25,4472.75,4472,4472.25,329,4472.20421077805,4472.08735023604,4466.26192073254
2013-01-31,09:40:00,4472,4472,4470.75,4471.25,482,4472.01336862244,4472.01122748731,4466.30706172138
2013-01-31,09:41:00,4471,4473,4471,4472,316,4472.01069489795,4472.01020680665,4466.35858152481
2013-01-31,09:42:00,4472.25,4472.25,4469.75,4469.75,351,4471.55855591836,4471.80473346059,4466.38927309472
2013-01-31,09:43:00,4469.75,4471,4469.5,4469.5,362,4471.14684473469,4471.5952122369,4466.41742446943
2013-01-31,09:44:00,4469.5,4469.75,4468.75,4469.5,304,4470.81747578775,4471.40473839718,4466.44532108057
2013-01-31,09:45:00,4469.5,4471,4469,4471,483,4470.8539806302,4471.36794399744,4466.48653989432
2013-01-31,09:46:00,4471,4471.5,4470.5,4471,416,4470.88318450416,4471.33449454312,4466.52738568713
2013-01-31,09:47:00,4471,4471.25,4470,4470.75,190,4470.85654760333,4471.28135867557,4466.56559939132
2013-01-31,09:48:00,4470.75,4471.25,4470.25,4470.5,221,4470.78523808266,4471.2103260687,4466.60120482669
2013-01-31,09:49:00,4470.5,4471.5,4469.25,4469.5,420,4470.52819046613,4471.05484188063,4466.62743826717
2013-01-31,09:50:00,4469.5,4469.5,4468.5,4469.25,300,4470.27255237291,4470.89076534603,4466.65117185752
2013-01-31,09:51:00,4469.25,4469.5,4468,4468.25,632,4469.86804189832,4470.65069576912,4466.66564089048
2013-01-31,09:52:00,4468,4469,4468,4468.5,556,4469.59443351866,4470.45517797193,4466.68224142541
2013-01-31,09:53:00,4468.25,4468.75,4467.25,4467.5,684,4469.17554681493,4470.18652542902,4466.6896419555
2013-01-31,09:54:00,4467.75,4468,4467,4467,387,4468.74043745194,4469.89684129911,4466.69245062558
2013-01-31,09:55:00,4467,4467.5,4465.75,4467,828,4468.39234996155,4469.6334920901,4466.69523387784
2013-01-31,09:56:00,4467,4467.5,4466,4466.75,522,4468.06387996924,4469.37135644555,4466.69572949885
2013-01-31,09:57:00,4466.75,4467.5,4466.5,4467,313,4467.85110397539,4469.15577858686,4466.69848307805
2013-01-31,09:58:00,4467,4467.75,4467,4467,265,4467.68088318032,4468.95979871533,4466.70121173798
2013-01-31,09:59:00,4467.25,4467.5,4466.25,4466.25,300,4467.39470654425,4468.71345337757,4466.69712837383
2013-01-31,10:00:00,4466,4466,4464.75,4464.75,1113,4466.8657652354,4468.35313943416,4466.67950730258
2013-01-31,10:01:00,4465,4465.25,4464.25,4464.75,778,4466.44261218832,4468.02558130378,4466.66204569803
2013-01-31,10:02:00,4464.5,4465,4463.75,4464.75,825,4466.10408975066,4467.72780118525,4466.64474211705
2013-01-31,10:03:00,4465,4465.5,4464.75,4464.75,267,4465.83327180053,4467.45709198659,4466.62759512957
2013-01-31,10:04:00,4465,4465,4464,4464,238,4465.46661744042,4467.1428108969,4466.60381598812
2013-01-31,10:05:00,4464.25,4464.5,4463.75,4464,349,4465.17329395234,4466.85710081537,4466.58025204253
2013-01-31,10:06:00,4464,4464,4463,4463,512,4464.73863516187,4466.5064552867,4466.54785157156
2013-01-31,10:07:00,4463.25,4464,4462.5,4464,513,4464.5909081295,4466.27859571518,4466.52479409127
2013-01-31,10:08:00,4463.75,4465,4463.75,4464.5,415,4464.5727265036,4466.11690519562,4466.50647016284
2013-01-31,10:09:00,4464.5,4464.75,4464,4464.25,235,4464.50818120288,4465.94718654147,4466.48604961838
2013-01-31,10:10:00,4464.25,4464.5,4462.75,4462.75,501,4464.1565449623,4465.65653321952,4466.4522392146
2013-01-31,10:11:00,4462.75,4462.75,4461.25,4461.5,1615,4463.62523596984,4465.2786665632,4466.40742257012
2013-01-31,10:12:00,4461.5,4461.75,4460,4461.75,1072,4463.25018877587,4464.95787869382,4466.36527394958
2013-01-31,10:13:00,4461.75,4461.75,4460.75,4461,642,4462.8001510207,4464.59807153983,4466.3167194342
2013-01-31,10:14:00,4461,4461.5,4460.75,4461,294,4462.44012081656,4464.27097412712,4466.2686043262
2013-01-31,10:15:00,4460.75,4461.25,4460.25,4461.25,354,4462.20209665325,4463.99634011556,4466.22318709247
2013-01-31,10:16:00,4461,4461,4459.75,4460,406,4461.7616773226,4463.63303646869,4466.16686865725
2013-01-31,10:17:00,4460,4460.25,4459.25,4460.25,600,4461.45934185808,4463.32548769881,4466.11332233456
2013-01-31,10:18:00,4460.5,4461,4460.25,4460.5,532,4461.26747348646,4463.06862518074,4466.06252303741
2013-01-31,10:19:00,4460.5,4460.75,4460,4460.25,226,4461.06397878917,4462.81238652794,4466.00992101898
2013-01-31,10:20:00,4460,4460.5,4459.75,4460.5,295,4460.95118303134,4462.60216957086,4465.96005748034
2013-01-31,10:21:00,4460.5,4460.75,4460,4460.5,411,4460.86094642507,4462.41106324624,4465.91064519545
2013-01-31,10:22:00,4460.75,4461.75,4460.5,4461.5,591,4460.98875714006,4462.32823931476,4465.87072985432
2013-01-31,10:23:00,4461.5,4461.75,4460.5,4460.75,354,4460.94100571204,4462.18476301342,4465.82438840767
2013-01-31,10:24:00,4460.5,4461,4460.5,4461,211,4460.95280456964,4462.07705728493,4465.78072878407
2013-01-31,10:25:00,4461.25,4461.5,4461,4461.25,283,4461.01224365571,4462.00187025902,4465.73972671363
2013-01-31,10:26:00,4461,4461.25,4460.75,4461.25,385,4461.05979492457,4461.93351841729,4465.69909570265
2013-01-31,10:27:00,4461.25,4461.75,4461,4461.75,344,4461.19783593965,4461.91683492481,4465.66335728
2013-01-31,10:28:00,4461.5,4461.75,4460.75,4461,492,4461.15826875172,4461.83348629528,4465.62115495167
2013-01-31,10:29:00,4461.25,4461.5,4460.75,4461.25,300,4461.17661500138,4461.78044208662,4465.58159698831
2013-01-31,10:30:00,4461,4461.75,4460.25,4460.25,675,4460.9912920011,4461.64131098784,4465.53334724181
2013-01-31,10:31:00,4460.25,4460.25,4457,4457.75,2644,4460.34303360088,4461.28755544349,4465.46290971021
2013-01-31,10:32:00,4457.75,4458,4457.25,4457.75,455,4459.82442688071,4460.96595949408,4465.39310962234
2013-01-31,10:33:00,4457.5,4458.25,4457.5,4457.75,274,4459.40954150457,4460.67359954007,4465.32394120946
2013-01-31,10:34:00,4457.75,4458,4457.5,4458,415,4459.12763320365,4460.43054503643,4465.25766119852
2013-01-31,10:35:00,4458,4458,4456.5,4456.5,965,4458.60210656292,4460.07322276039,4465.17840634604
2013-01-31,10:36:00,4456.5,4458,4456.5,4457.75,824,4458.43168525034,4459.86202069126,4465.11118094925
2013-01-31,10:37:00,4457.75,4459.25,4457.75,4459,452,4458.54534820027,4459.78365517388,4465.05587614428
2013-01-31,10:38:00,4459,4459.75,4459,4459.25,313,4458.68627856022,4459.73514106716,4465.00333427872
2013-01-31,10:39:00,4459.25,4459.75,4458.5,4458.5,121,4458.64902284817,4459.6228555156,4464.94448057484
2013-01-31,10:40:00,4458.5,4459,4458.5,4458.75,186,4458.66921827854,4459.54350501418,4464.8884219271
2013-01-31,10:41:00,4459,4459.75,4458.75,4459.5,282,4458.83537462283,4459.53955001289,4464.83965792776
2013-01-31,10:42:00,4459.75,4459.75,4458,4458.25,465,4458.71829969826,4459.42231819354,4464.78002301439
2013-01-31,10:43:00,4458.25,4460,4458.25,4459.75,220,4458.92463975861,4459.45210744867,4464.73450244412
2013-01-31,10:44:00,4459.75,4459.75,4459,4459,203,4458.93971180689,4459.41100677152,4464.6826064944
2013-01-31,10:45:00,4458.75,4459.25,4458.5,4459.25,114,4459.00176944551,4459.39636979229,4464.63344263472
2013-01-31,10:46:00,4459.25,4459.75,4458.5,4459.5,417,4459.10141555641,4459.40579072026,4464.58698614029
2013-01-31,10:47:00,4459.5,4460.5,4459,4459.5,661,4459.18113244513,4459.41435520024,4464.54095006663
2013-01-31,10:48:00,4459.5,4460.5,4459.25,4459.25,617,4459.1949059561,4459.3994138184,4464.49306816557
2013-01-31,10:49:00,4459.25,4461.75,4458.75,4461.5,1249,4459.65592476488,4459.59037619854,4464.46598157584
2013-01-31,10:50:00,4461.5,4462,4461.25,4461.5,542,4460.02473981191,4459.76397836231,4464.43914011361
2013-01-31,10:51:00,4461.5,4462,4461,4461.25,348,4460.26979184953,4459.89907123847,4464.41027911711
2013-01-31,10:52:00,4461.5,4462.25,4461.5,4461.5,229,4460.51583347962,4460.04461021679,4464.38394174953
2013-01-31,10:53:00,4461.5,4461.5,4459.25,4459.75,746,4460.3626667837,4460.01782746981,4464.3420056251
2013-01-31,10:54:00,4459.75,4460.25,4458.5,4460.25,499,4460.34013342696,4460.03893406346,4464.30497389999
2013-01-31,10:55:00,4460.25,4460.25,4458.75,4458.75,215,4460.02210674157,4459.92175823951,4464.25470264298
2013-01-31,10:56:00,4459,4459.75,4458.75,4459.75,541,4459.96768539325,4459.9061438541,4464.21393610322
2013-01-31,10:57:00,4459.75,4460.5,4459.5,4459.75,364,4459.9241483146,4459.89194895827,4464.17353849143
2013-01-31,10:58:00,4460,4460.25,4459,4459,268,4459.73931865168,4459.81086268934,4464.12671913856
2013-01-31,10:59:00,4459,4459.75,4458.5,4459.75,515,4459.74145492135,4459.80532971758,4464.08711082057
2013-01-31,11:00:00,4459.75,4460,4459.5,4459.75,486,4459.74316393708,4459.80029974326,4464.04786094889
2013-01-31,11:01:00,4459.75,4461,4459.5,4460.5,278,4459.89453114966,4459.86390885751,4464.01575360998
2013-01-31,11:02:00,4460.5,4461.75,4460.25,4461,329,4460.11562491973,4459.96718987046,4463.98846172211
2013-01-31,11:03:00,4461,4461.25,4460.5,4460.75,142,4460.24249993578,4460.03835442769,4463.95915437621
2013-01-31,11:04:00,4460.5,4461.5,4460.5,4461.25,93,4460.44399994863,4460.14850402517,4463.93463714204
2013-01-31,11:05:00,4461.25,4461.5,4460.5,4461,148,4460.5551999589,4460.22591275016,4463.90807933985
2013-01-31,11:06:00,4461,4461.5,4460.75,4461.25,234,4460.69415996712,4460.31901159105,4463.8840243232
2013-01-31,11:07:00,4461.25,4461.5,4460.75,4461.5,125,4460.8553279737,4460.42637417368,4463.86244944244
2013-01-31,11:08:00,4461.5,4461.5,4461,4461.25,89,4460.93426237896,4460.5012492488,4463.83880736604
2013-01-31,11:09:00,4461.25,4461.25,4460,4460,220,4460.74740990317,4460.45568113528,4463.80406702789
2013-01-31,11:10:00,4460,4460.5,4459.5,4460,174,4460.59792792253,4460.41425557752,4463.76964108193
2013-01-31,11:11:00,4460.25,4460.75,4460.25,4460.25,187,4460.52834233803,4460.39932325229,4463.73778912644
2013-01-31,11:12:00,4460.5,4461,4460.5,4460.5,90,4460.52267387042,4460.4084756839,4463.70848786738
2013-01-31,11:13:00,4460.75,4461,4460.5,4461,76,4460.61813909634,4460.46225062173,4463.68397666496
2013-01-31,11:14:00,4461.25,4461.25,4460.75,4461,153,4460.69451127707,4460.51113692885,4463.65968728337
2013-01-31,11:15:00,4461,4461.25,4460.75,4461,110,4460.75560902166,4460.55557902622,4463.6356177152
2013-01-31,11:16:00,4461,4462.25,4460.75,4462.25,271,4461.05448721733,4460.70961729657,4463.62307818837
2013-01-31,11:17:00,4462.25,4463.5,4462.25,4463,590,4461.44358977386,4460.91783390597,4463.61743947173
2013-01-31,11:18:00,4463,4463.25,4462.75,4463.25,160,4461.80487181909,4461.12984900543,4463.61411422764
2013-01-31,11:19:00,4463,4463.25,4462.75,4463,225,4462.04389745527,4461.29986273221,4463.60855663282
2013-01-31,11:20:00,4463,4463,4462,4462.5,254,4462.13511796422,4461.40896612019,4463.5985244461
2013-01-31,11:21:00,4462.75,4463,4462.25,4462.5,67,4462.20809437137,4461.50815101835,4463.5885830484
2013-01-31,11:22:00,4462.75,4462.75,4461.25,4462.25,215,4462.2164754971,4461.57559183487,4463.57646917466
2013-01-31,11:23:00,4462,4462.25,4461.5,4461.75,98,4462.12318039768,4461.59144712261,4463.55994004185
2013-01-31,11:24:00,4461.75,4461.75,4461,4461.25,226,4461.94854431814,4461.5604064751,4463.53903560709
2013-01-31,11:25:00,4461.25,4461.5,4460,4460.25,254,4461.60883545452,4461.44127861372,4463.50927057897
2013-01-31,11:26:00,4460.25,4462,4460.25,4461.25,226,4461.53706836361,4461.42388964884,4463.48882469138
2013-01-31,11:27:00,4461.5,4461.75,4460.75,4460.75,123,4461.37965469089,4461.36262695349,4463.46403894756
2013-01-31,11:28:00,4460.75,4461,4460.5,4461,154,4461.30372375271,4461.32966086681,4463.44173995256
2013-01-31,11:29:00,4461,4461,4460.25,4460.5,169,4461.14297900217,4461.25423715164,4463.41511787154
2013-01-31,11:30:00,4460.5,4461,4460,4460,238,4460.91438320174,4461.1402155924,4463.38421182746
2013-01-31,11:31:00,4460,4460.5,4460,4460,207,4460.73150656139,4461.03655962946,4463.35358547608
2013-01-31,11:32:00,4460.25,4460.25,4459,4459.5,486,4460.48520524911,4460.89687239042,4463.31871139937
2013-01-31,11:33:00,4459.75,4460,4459.5,4459.5,249,4460.28816419929,4460.76988399129,4463.28415292517
2013-01-31,11:34:00,4459.25,4459.5,4459.25,4459.25,164,4460.08053135943,4460.63171271935,4463.2476447539
2013-01-31,11:35:00,4459.25,4461,4458.75,4460.5,775,4460.16442508755,4460.61973883578,4463.22277919052
2013-01-31,11:36:00,4460.5,4461.75,4460.5,4461.5,265,4460.43154007004,4460.69976257798,4463.20718842861
2013-01-31,11:37:00,4461.25,4461.75,4461.25,4461.25,131,4460.59523205603,4460.7497841618,4463.18947631614
2013-01-31,11:38:00,4461.25,4461.25,4460.75,4461.25,141,4460.72618564482,4460.79525832891,4463.17192449427
2013-01-31,11:39:00,4461.25,4462,4461.25,4461.5,137,4460.88094851586,4460.85932575355,4463.15679395586
2013-01-31,11:40:00,4461.5,4462,4461,4461.5,100,4461.00475881269,4460.91756886687,4463.1418003454
2013-01-31,11:41:00,4461.25,4462.5,4461.25,4462.5,131,4461.30380705015,4461.06142624261,4463.13599219748
2013-01-31,11:42:00,4462.25,4462.25,4461.25,4461.5,173,4461.34304564012,4461.10129658419,4463.12118683823
2013-01-31,11:43:00,4461.5,4462,4461.5,4461.75,71,4461.4244365121,4461.16026962199,4463.10877790756
2013-01-31,11:44:00,4461.75,4461.75,4461.25,4461.75,75,4461.48954920968,4461.21388147453,4463.09648127492
2013-01-31,11:45:00,4461.75,4461.75,4461.5,4461.75,31,4461.54163936774,4461.2626195223,4463.08429592401
2013-01-31,11:46:00,4462,4462.25,4461.75,4462,166,4461.63331149419,4461.32965411118,4463.07448329122
2013-01-31,11:47:00,4462.25,4462.75,4462,4462.25,239,4461.75664919535,4461.41332191926,4463.06702190396
2013-01-31,11:48:00,4462.25,4463,4462,4463,493,4462.00531935628,4461.55756538114,4463.0664153709
2013-01-31,11:49:00,4463,4465.5,4463,4465,1441,4462.60425548503,4461.87051398286,4463.08391387433
2013-01-31,11:50:00,4465.25,4466,4464.75,4466,831,4463.28340438802,4462.2459218026,4463.11030379402
2013-01-31,11:51:00,4466,4466.25,4465,4465.5,301,4463.72672351042,4462.54174709327,4463.13193000403
2013-01-31,11:52:00,4465.25,4466,4465.25,4465.25,370,4464.03137880834,4462.78795190297,4463.15109805829
2013-01-31,11:53:00,4465.25,4465.75,4465.25,4465.5,107,4464.32510304667,4463.03450172998,4463.17235508944
2013-01-31,11:54:00,4465.5,4465.5,4464.75,4465,282,4464.46008243734,4463.21318339089,4463.18889486238
2013-01-31,11:55:00,4465,4465.5,4465,4465.25,134,4464.61806594987,4463.39834853717,4463.20754739756
2013-01-31,11:56:00,4465,4465.25,4464.25,4464.5,233,4464.59445275989,4463.49849867015,4463.21924380121
2013-01-31,11:57:00,4464.5,4464.75,4464,4464.5,213,4464.57556220792,4463.58954424559,4463.23083435504
2013-01-31,11:58:00,4464.5,4465.25,4464.5,4464.75,201,4464.61044976633,4463.69504022327,4463.24458246043
2013-01-31,11:59:00,4464.75,4465,4464.25,4464.5,178,4464.58835981307,4463.76821838479,4463.25594370513
2013-01-31,12:00:00,4464.5,4465.25,4464.5,4465,242,4464.67068785045,4463.88019853163,4463.27172702001
2013-01-31,12:01:00,4465.25,4465.75,4465.25,4465.25,239,4464.78655028036,4464.00472593784,4463.28962994291
2013-01-31,12:02:00,4465.25,4465.25,4464.25,4464.25,208,4464.67924022429,4464.02702357986,4463.29832107465
2013-01-31,12:03:00,4464.5,4464.75,4464,4464.5,188,4464.64339217943,4464.07002143623,4463.30919599705
2013-01-31,12:04:00,4464.25,4464.75,4464.25,4464.5,216,4464.61471374355,4464.10911039657,4463.31997250386
2013-01-31,12:05:00,4464.5,4464.5,4463.25,4463.5,286,4464.39177099484,4464.05373672416,4463.32160171197
2013-01-31,12:06:00,4463.5,4464,4463.5,4463.75,95,4464.26341679587,4464.02612429469,4463.32547861956
2013-01-31,12:07:00,4463.75,4464.25,4463.75,4463.75,178,4464.1607334367,4464.00102208608,4463.32932044201
2013-01-31,12:08:00,4463.75,4463.75,4463.25,4463.5,213,4464.02858674936,4463.95547462371,4463.33086505339
2013-01-31,12:09:00,4463.5,4464,4463.5,4463.5,91,4463.92286939949,4463.91406783974,4463.33239568639
2013-01-31,12:10:00,4463.5,4463.5,4463,4463.25,120,4463.78829551959,4463.85369803612,4463.33165002407
2013-01-31,12:11:00,4463.25,4463.5,4463,4463.5,211,4463.73063641567,4463.8215436692,4463.33317355326
2013-01-31,12:12:00,4463.5,4463.75,4462.75,4462.75,265,4463.53450913254,4463.72413060837,4463.32789596455
2013-01-31,12:13:00,4463,4463,4462.75,4463,82,4463.42760730603,4463.65830055306,4463.32492858025
2013-01-31,12:14:00,4462.75,4463.75,4462.75,4463.5,160,4463.44208584482,4463.64390959369,4463.32651293699
2013-01-31,12:15:00,4463.5,4463.75,4462.75,4462.75,86,4463.30366867586,4463.56264508517,4463.32129562535
2013-01-31,12:16:00,4462.75,4463,4462.5,4462.75,108,4463.19293494069,4463.48876825925,4463.31612552919
2013-01-31,12:17:00,4462.5,4462.75,4462,4462.5,208,4463.05434795255,4463.39888023568,4463.30873977779
2013-01-31,12:18:00,4462.75,4463,4462.25,4463,176,4463.04347836204,4463.36261839607,4463.30594575265
2013-01-31,12:19:00,4463,4463.5,4463,4463.5,72,4463.13478268963,4463.37510763279,4463.30770189969
2013-01-31,12:20:00,4463.75,4464.25,4463.75,4464,145,4463.30782615171,4463.43191602981,4463.31396704087
2013-01-31,12:21:00,4464,4464.25,4464,4464,44,4463.44626092137,4463.4835600271,4463.32017548394
2013-01-31,12:22:00,4463.75,4463.75,4463.25,4463.25,52,4463.40700873709,4463.46232729736,4463.31954041169
2013-01-31,12:23:00,4463.25,4464,4463.25,4464,149,4463.52560698967,4463.51120663397,4463.32569841701
2013-01-31,12:24:00,4464,4464,4463.75,4464,262,4463.62048559174,4463.55564239452,4463.33180069378
2013-01-31,12:25:00,4463.75,4463.75,4462.75,4463.25,238,4463.54638847339,4463.52785672229,4463.33106041601
2013-01-31,12:26:00,4463,4463,4462.75,4462.75,85,4463.38711077871,4463.45714247481,4463.3258019507
2013-01-31,12:27:00,4462.75,4463,4462.75,4462.75,95,4463.25968862297,4463.39285679528,4463.32059107332
2013-01-31,12:28:00,4462.75,4462.75,4462.25,4462.25,132,4463.05775089838,4463.28896072298,4463.31090246632
2013-01-31,12:29:00,4462.25,4462.5,4461.5,4461.75,287,4462.7962007187,4463.14905520271,4463.29677665215
2013-01-31,12:30:00,4461.75,4462,4461.5,4461.75,124,4462.58696057496,4463.0218683661,4463.2827786734
2013-01-31,12:31:00,4462,4462.5,4461.75,4462.5,170,4462.56956845997,4462.97442578736,4463.2756947035
2013-01-31,12:32:00,4462.75,4462.75,4462,4462,152,4462.45565476797,4462.88584162487,4463.26414995505
2013-01-31,12:33:00,4462,4462.5,4462,4462.5,127,4462.46452381438,4462.85076511352,4463.25723457085
2013-01-31,12:34:00,4462.5,4462.5,4462.25,4462.5,101,4462.4716190515,4462.81887737593,4463.2503817693
2013-01-31,12:35:00,4462.5,4462.5,4462,4462.5,80,4462.4772952412,4462.78988852357,4463.24359098406
2013-01-31,12:36:00,4462.25,4462.25,4462,4462,102,4462.38183619296,4462.71808047597,4463.23233676701
2013-01-31,12:37:00,4461.75,4462.25,4461.5,4462,117,4462.30546895437,4462.6528004327,4463.22118439807
2013-01-31,12:38:00,4462,4462.25,4461.75,4462,52,4462.2443751635,4462.59345493882,4463.21013295556
2013-01-31,12:39:00,4461.75,4462.75,4461.75,4462.5,221,4462.2955001308,4462.58495903529,4463.20370641297
2013-01-31,12:40:00,4462.5,4462.75,4462,4462.25,103,4462.28640010464,4462.5545082139,4463.19507558571
2013-01-31,12:41:00,4462,4462.75,4462,4462.75,120,4462.37912008371,4462.57228019446,4463.19104775235
2013-01-31,12:42:00,4462.5,4463.25,4462.5,4463.25,104,4462.55329606697,4462.63389108587,4463.19158125686
2013-01-31,12:43:00,4463.25,4463.25,4462.75,4463,135,4462.64263685358,4462.66717371443,4463.18984748983
2013-01-31,12:44:00,4463.25,4463.5,4463,4463.5,72,4462.81410948286,4462.74288519493,4463.19265429987
2013-01-31,12:45:00,4463.75,4464,4463.5,4463.75,309,4463.00128758629,4462.8344410863,4463.19769815236
2013-01-31,12:46:00,4463.75,4464.75,4463.75,4464.25,230,4463.25103006903,4462.96312826028,4463.20722124601
2013-01-31,12:47:00,4464.5,4465,4464.25,4464.5,217,4463.50082405523,4463.10284387298,4463.21892060125
2013-01-31,12:48:00,4464.25,4464.75,4464,4464.25,191,4463.65065924418,4463.20713079362,4463.22825163653
2013-01-31,12:49:00,4464.25,4464.25,4463.75,4464.25,149,4463.77052739534,4463.30193708511,4463.23749822805
2013-01-31,12:50:00,4464,4464,4463.25,4463.5,162,4463.71642191628,4463.31994280464,4463.2398738097
2013-01-31,12:51:00,4463.5,4464.25,4463.25,4463.75,163,4463.72313753302,4463.35903891331,4463.24449033631
2013-01-31,12:52:00,4464,4464,4463.5,4463.75,136,4463.72851002642,4463.39458083028,4463.2490650844
2013-01-31,12:53:00,4464,4464,4463.75,4464,76,4463.78280802113,4463.44961893662,4463.25586087549
2013-01-31,12:54:00,4464,4464.5,4464,4464.25,168,4463.87624641691,4463.52238085147,4463.26485760965
2013-01-31,12:55:00,4464.25,4464.5,4464,4464.25,130,4463.95099713353,4463.58852804679,4463.2737729254
2013-01-31,12:56:00,4464.25,4465,4464.25,4464.75,147,4464.11079770682,4463.69411640618,4463.28713244644
2013-01-31,12:57:00,4464.75,4464.75,4463.75,4464.75,233,4464.23863816546,4463.7901058238,4463.30037106683
2013-01-31,12:58:00,4464.5,4464.75,4464,4464.25,77,4464.24091053237,4463.83191438527,4463.30896499383
2013-01-31,12:59:00,4464.25,4464.5,4464.25,4464.25,92,4464.24272842589,4463.86992216843,4463.31748114773
2013-01-31,13:00:00,4464.25,4464.25,4464,4464.25,53,4464.24418274071,4463.90447469857,4463.32592023237
2013-01-31,13:01:00,4464.25,4464.5,4464,4464.25,148,4464.24534619257,4463.93588608961,4463.33428294519
2013-01-31,13:02:00,4464.25,4464.25,4463.75,4463.75,105,4464.14627695406,4463.91898735419,4463.33804509049
2013-01-31,13:03:00,4463.75,4464,4463.5,4463.75,57,4464.06702156325,4463.90362486744,4463.34177318922
2013-01-31,13:04:00,4463.75,4463.75,4463.5,4463.5,45,4463.9536172506,4463.86693169768,4463.34320510606
2013-01-31,13:05:00,4463.75,4463.75,4463.5,4463.75,79,4463.91289380048,4463.85630154334,4463.34688650781
2013-01-31,13:06:00,4463.5,4463.75,4462.5,4462.5,227,4463.63031504038,4463.73300140304,4463.33922237652
2013-01-31,13:07:00,4462.5,4462.5,4461.5,4461.5,368,4463.20425203231,4463.53000127549,4463.32257783013
2013-01-31,13:08:00,4461.5,4462,4461.5,4461.75,158,4462.91340162584,4463.36818297772,4463.30834635655
2013-01-31,13:09:00,4461.5,4462.25,4461.5,4462,323,4462.73072130068,4463.24380270702,4463.29650611803
2013-01-31,13:10:00,4462.25,4462.5,4462,4462.25,116,4462.63457704054,4463.15345700638,4463.28703547443
2013-01-31,13:11:00,4462,4462.25,4461.75,4461.75,93,4462.45766163243,4463.0258700058,4463.27312565113
